contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,stockPrice,date,T_days,T_years,moneyness
AAPL260320P00190000,2025-09-26 19:00:11+00:00,190.0,2.06,2.02,2.07,-0.01999998,-0.96153754,80.0,7983.0,0.3227606787109374,False,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,0.7437563415271224
AAPL260320P00195000,2025-09-26 19:53:21+00:00,195.0,2.44,2.38,2.44,0.10000014,4.273511,44.0,7362.0,0.3142158422851562,False,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,0.7633288768304678
AAPL260320P00200000,2025-09-26 19:53:14+00:00,200.0,2.89,2.81,2.87,-0.00999999,-0.34482723,274.0,7190.0,0.3057930749511719,False,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,0.7829014121338131
AAPL260320P00210000,2025-09-26 19:53:21+00:00,210.0,4.0,3.9,4.0,0.049999952,1.2658216,206.0,12691.0,0.2905954730224609,False,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,0.8220464827405037
AAPL260320P00220000,2025-09-26 19:38:16+00:00,220.0,5.54,5.3,5.5,0.13999987,2.59259,467.0,13225.0,0.27539787109374997,False,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,0.8611915533471944
AAPL260320P00230000,2025-09-26 18:43:25+00:00,230.0,7.35,7.35,7.55,0.099999905,1.379309,1378.0,6478.0,0.2616040637207031,False,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,0.900336623953885
AAPL260320P00240000,2025-09-26 19:48:44+00:00,240.0,10.22,10.1,10.25,0.39000034,3.9674501,337.0,5434.0,0.24832904998779298,False,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,0.9394816945605757
AAPL260320P00250000,2025-09-26 19:52:20+00:00,250.0,13.75,13.55,13.7,0.17000008,1.2518415,720.0,10408.0,0.23496248443603518,False,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,0.9786267651672664
AAPL260320P00260000,2025-09-26 19:40:56+00:00,260.0,18.2,17.9,18.15,0.45000076,2.5352156,207.0,2349.0,0.2231828170776367,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.0177718357739571
AAPL260320P00270000,2025-09-26 19:13:19+00:00,270.0,23.35,23.15,23.6,-1.0,-4.106776,6.0,162.0,0.21155573608398434,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.0569169063806476
AAPL260320P00280000,2025-09-26 16:06:57+00:00,280.0,30.25,29.05,30.4,0.8199997,2.7862716,28.0,131.0,0.20520814331054685,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.0960619769873383
AAPL260320P00290000,2025-09-26 19:06:11+00:00,290.0,36.95,36.5,37.9,-3.5099983,-8.675231,4.0,6.0,0.19495433959960937,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.135207047594029
AAPL260320P00300000,2025-09-26 17:21:36+00:00,300.0,44.83,44.85,46.0,-4.3199997,-8.789419,5.0,18.0,0.17701018310546873,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.1743521182007197
AAPL260320P00310000,2025-09-26 16:07:23+00:00,310.0,55.19,53.9,55.55,0.98999786,1.8265642,2.0,3.0,0.18579915771484373,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.2134971888074104
AAPL260320P00320000,2025-02-14 19:56:26+00:00,320.0,75.45,104.7,107.95,0.0,0.0,,0.0,0.8950816156005859,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.252642259414101
AAPL260320P00350000,2025-05-13 14:39:20+00:00,350.0,138.33,150.6,152.7,0.0,0.0,1.0,0.0,1.2124978340148926,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.370077471234173
AAPL260320P00360000,2025-03-19 14:18:30+00:00,360.0,141.67,161.45,164.6,0.0,0.0,,0.0,1.2618445111083985,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.4092225418408637
AAPL260320P00370000,2025-05-07 13:30:09+00:00,370.0,171.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,put,2026-03-20,255.4600067138672,2025-09-28,172,0.4712328767123288,1.4483676124475542
AAPL260417P00120000,2025-09-26 15:40:42+00:00,120.0,0.27,0.25,0.31,0.02000001,8.000004,1.0,89.0,0.4670463452148438,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.46974084728028787
AAPL260417P00125000,2025-09-12 14:03:17+00:00,125.0,0.43,0.29,0.33,0.0,0.0,30.0,31.0,0.44775942871093743,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.4893133825836332
AAPL260417P00130000,2025-09-26 17:05:31+00:00,130.0,0.36,0.35,0.41,0.04000002,12.500008,9.0,389.0,0.43921459228515625,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5088859178869786
AAPL260417P00135000,2025-09-19 16:42:20+00:00,135.0,0.45,0.41,0.47,0.0,0.0,2.0,53.0,0.42578699218750005,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5284584531903238
AAPL260417P00140000,2025-09-22 16:25:05+00:00,140.0,0.45,0.48,0.54,0.0,0.0,5.0,65.0,0.41309180664062495,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5480309884936692
AAPL260417P00145000,2025-09-22 16:39:19+00:00,145.0,0.54,0.57,0.63,0.0,0.0,7.0,44.0,0.4018614501953125,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5676035237970145
AAPL260417P00150000,2025-09-25 15:44:13+00:00,150.0,0.71,0.67,0.73,0.0,0.0,1.0,57.0,0.39038695556640624,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5871760591003599
AAPL260417P00155000,2025-09-23 15:40:21+00:00,155.0,0.77,0.79,0.85,0.0,0.0,1.0,86.0,0.3797669445800781,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6067485944037052
AAPL260417P00160000,2025-09-23 19:52:56+00:00,160.0,0.97,0.92,0.99,0.0,0.0,1.0,94.0,0.36939107177734376,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6263211297070505
AAPL260417P00165000,2025-09-23 17:39:22+00:00,165.0,1.1,1.08,1.14,0.0,0.0,33.0,53.0,0.35864899169921877,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6458936650103958
AAPL260417P00170000,2025-09-26 14:02:45+00:00,170.0,1.28,1.27,1.34,0.06999993,5.7851186,5.0,49.0,0.34961587890624996,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6654662003137412
AAPL260417P00175000,2025-09-25 17:53:01+00:00,175.0,1.58,1.49,1.56,0.0,0.0,7.0,100.0,0.3402165588378906,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6850387356170865
AAPL260417P00180000,2025-09-26 13:40:40+00:00,180.0,1.77,1.74,1.82,0.049999952,2.9069738,15.0,123.0,0.3311834460449219,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7046112709204319
AAPL260417P00185000,2025-09-22 16:48:48+00:00,185.0,1.95,2.03,2.12,0.0,0.0,13.0,105.0,0.3223944714355468,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7241838062237771
AAPL260417P00190000,2025-09-26 15:25:32+00:00,190.0,2.42,2.33,2.49,-0.059999943,-2.4193525,54.0,527.0,0.31452101501464835,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7437563415271224
AAPL260417P00195000,2025-09-26 18:49:44+00:00,195.0,2.86,2.79,2.89,-0.02000022,-0.69445205,20.0,688.0,0.30591514404296877,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7633288768304678
AAPL260417P00200000,2025-09-26 19:15:02+00:00,200.0,3.37,3.3,3.4,0.07999992,2.4316087,30.0,1409.0,0.29883513671874995,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7829014121338131
AAPL260417P00205000,2025-09-26 19:51:38+00:00,205.0,3.94,3.85,3.95,-0.059999943,-1.4999986,20.0,762.0,0.29090064575195307,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8024739474371585
AAPL260417P00210000,2025-09-26 17:13:43+00:00,210.0,4.35,4.45,4.6,-0.099999905,-2.247189,1.0,876.0,0.28351546569824215,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8220464827405037
AAPL260417P00215000,2025-09-25 18:57:45+00:00,215.0,5.35,5.25,5.35,0.0,0.0,2.0,305.0,0.27628287200927726,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8416190180438491
AAPL260417P00220000,2025-09-26 19:14:46+00:00,220.0,6.2,6.1,6.25,0.17999983,2.9900303,14.0,572.0,0.2699352792358398,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8611915533471944
AAPL260417P00225000,2025-09-26 18:18:04+00:00,225.0,7.0,7.1,7.25,-0.6199999,-8.136482,25.0,1980.0,0.2631604446411133,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8807640886505398
AAPL260417P00230000,2025-09-26 19:06:39+00:00,230.0,8.25,8.25,8.4,-0.05000019,-0.6024119,24.0,501.0,0.25666026550292964,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.900336623953885
AAPL260417P00235000,2025-09-26 19:45:02+00:00,235.0,9.75,9.55,9.75,0.15999985,1.6684029,87.0,270.0,0.25095353546142574,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9199091592572304
AAPL260417P00240000,2025-09-26 18:08:28+00:00,240.0,10.9,11.0,11.15,-0.8500004,-7.234046,12.0,1148.0,0.24350732086181642,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9394816945605757
AAPL260417P00245000,2025-09-26 17:39:33+00:00,245.0,12.39,12.65,12.85,-1.2599993,-9.230764,7.0,66.0,0.2378311080932617,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9590542298639211
AAPL260417P00250000,2025-09-26 17:43:19+00:00,250.0,14.15,14.5,14.7,-0.20000076,-1.3937335,6.0,129.0,0.23151403259277342,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9786267651672664
AAPL260417P00255000,2025-09-26 19:58:19+00:00,255.0,16.74,16.6,16.8,-0.6100006,-3.5158536,26.0,109.0,0.22573100936889645,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9981993004706117
AAPL260417P00260000,2025-09-26 18:53:51+00:00,260.0,18.76,18.9,19.3,0.010000229,0.053334557,34.0,529.0,0.22229781616210934,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0177718357739571
AAPL260417P00265000,2025-09-26 18:52:28+00:00,265.0,21.33,21.35,21.75,-1.5200005,-6.652081,2.0,7.0,0.21512625701904298,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0373443710773025
AAPL260417P00270000,2025-09-26 14:55:39+00:00,270.0,24.55,24.1,24.5,-1.9099998,-7.218443,1.0,21.0,0.20871762969970697,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0569169063806476
AAPL260417P00275000,2025-09-10 14:11:13+00:00,275.0,46.25,27.25,27.95,0.0,0.0,,11.0,0.20877866424560543,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.076489441683993
AAPL260417P00280000,2025-09-24 17:00:21+00:00,280.0,33.27,30.15,31.05,0.0,0.0,103.0,160.0,0.2004474487304687,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0960619769873383
AAPL260417P00285000,2025-09-25 18:20:47+00:00,285.0,35.0,33.6,34.75,0.0,0.0,1.0,18.0,0.19770089416503905,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.1156345122906837
AAPL260417P00290000,2025-09-23 16:10:05+00:00,290.0,37.56,37.3,38.45,0.0,0.0,,2.0,0.19132278411865233,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.135207047594029
AAPL260417P00300000,2025-09-26 19:07:27+00:00,300.0,45.77,45.45,46.45,-15.529999,-25.334417,123.0,2.0,0.1765829412841797,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.1743521182007197
AAPL260417P00305000,2025-09-23 13:57:50+00:00,305.0,49.55,49.95,51.0,0.0,0.0,,10.0,0.17627776855468752,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.193924653504065
AAPL260515P00005000,2025-09-02 16:41:27+00:00,5.0,0.01,0.0,0.21,0.0,0.0,10.0,3062.0,2.031254921875,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.019572535303345327
AAPL260515P00010000,2025-09-09 19:15:29+00:00,10.0,0.01,0.0,0.21,0.0,0.0,4.0,1046.0,1.626954990234375,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.03914507060669065
AAPL260515P00015000,2025-09-09 13:57:36+00:00,15.0,0.01,0.0,0.22,0.0,0.0,,2.0,1.4140654296875002,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.05871760591003598
AAPL260515P00035000,2025-09-25 14:01:10+00:00,35.0,0.02,0.01,0.25,0.0,0.0,,36.0,0.9941406835937501,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.1370077471234173
AAPL260515P00045000,2025-09-16 15:10:48+00:00,45.0,0.02,0.0,0.21,0.0,0.0,100.0,46.0,0.8476577734374999,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.17615281773010796
AAPL260515P00050000,2025-09-17 19:52:44+00:00,50.0,0.03,0.02,0.24,0.0,0.0,1.0,5.0,0.8164080859374999,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.1957253530334533
AAPL260515P00060000,2025-09-17 15:54:05+00:00,60.0,0.04,0.0,0.22,0.0,0.0,100.0,106.0,0.7128934960937501,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.23487042364014393
AAPL260515P00070000,2025-09-04 15:23:25+00:00,70.0,0.05,0.03,0.13,0.0,0.0,1.0,18.0,0.6171913281250001,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.2740154942468346
AAPL260515P00080000,2025-08-21 15:26:46+00:00,80.0,0.12,0.06,0.12,0.0,0.0,1.0,5.0,0.5625043750000001,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.3131605648535252
AAPL260515P00085000,2025-09-17 15:51:48+00:00,85.0,0.11,0.08,0.14,0.0,0.0,20.0,22.0,0.5468795312500001,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.3327331001568706
AAPL260515P00090000,2025-09-12 14:18:20+00:00,90.0,0.15,0.1,0.16,0.0,0.0,1.0,7.0,0.5293015820312501,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.3523056354602159
AAPL260515P00095000,2025-08-05 16:26:08+00:00,95.0,0.33,0.16,0.26,0.0,0.0,1.0,15.0,0.5336960693359375,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.3718781707635612
AAPL260515P00100000,2025-09-26 18:27:28+00:00,100.0,0.19,0.16,0.22,0.019999996,11.764703,5.0,86.0,0.5009815527343751,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.3914507060669066
AAPL260515P00105000,2025-09-15 13:43:20+00:00,105.0,0.27,0.19,0.25,0.0,0.0,10.0,35.0,0.49414568359375005,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.41102324137025187
AAPL260515P00110000,2025-09-12 14:02:25+00:00,110.0,0.34,0.23,0.29,0.0,0.0,10.0,19.0,0.47949739257812496,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.4305957766735972
AAPL260515P00115000,2025-09-17 17:51:31+00:00,115.0,0.35,0.27,0.33,0.0,0.0,2.0,25.0,0.4643608251953125,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.4501683119769425
AAPL260515P00120000,2025-09-16 13:44:24+00:00,120.0,0.45,0.32,0.38,0.0,0.0,1.0,84.0,0.45044494873046875,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.46974084728028787
AAPL260515P00125000,2025-09-26 17:46:43+00:00,125.0,0.38,0.38,0.44,0.0,0.0,2.0,46.0,0.43774976318359377,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.4893133825836332
AAPL260515P00130000,2025-09-15 18:43:25+00:00,130.0,0.63,0.45,0.49,0.0,0.0,1.0,662.0,0.422857333984375,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5088859178869786
AAPL260515P00135000,2025-09-08 19:41:17+00:00,135.0,0.78,0.53,0.59,0.0,0.0,25.0,84.0,0.4138242211914062,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5284584531903238
AAPL260515P00140000,2025-09-22 17:45:51+00:00,140.0,0.59,0.62,0.68,0.0,0.0,11.0,70.0,0.40210558837890625,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5480309884936692
AAPL260515P00145000,2025-09-22 17:11:46+00:00,145.0,0.68,0.73,0.79,0.0,0.0,49.0,202.0,0.39160764648437496,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5676035237970145
AAPL260515P00150000,2025-09-22 17:04:38+00:00,150.0,0.81,0.86,0.93,0.0,0.0,42.0,405.0,0.38220832641601554,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5871760591003599
AAPL260515P00155000,2025-09-23 16:03:21+00:00,155.0,0.97,1.01,1.08,0.0,0.0,1.0,350.0,0.37244279907226563,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6067485944037052
AAPL260515P00160000,2025-09-23 19:49:56+00:00,160.0,1.21,1.18,1.25,0.0,0.0,13.0,328.0,0.3626772717285156,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6263211297070505
AAPL260515P00165000,2025-09-24 13:37:45+00:00,165.0,1.42,1.38,1.45,0.0,0.0,1.0,398.0,0.3534000207519531,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6458936650103958
AAPL260515P00170000,2025-09-25 14:41:10+00:00,170.0,1.7,1.61,1.69,0.0,0.0,3.0,650.0,0.3448551843261719,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6654662003137412
AAPL260515P00175000,2025-09-26 19:50:03+00:00,175.0,1.93,1.88,1.96,0.13999999,7.8212285,2.0,481.0,0.33618827880859375,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6850387356170865
AAPL260515P00180000,2025-09-26 14:29:38+00:00,180.0,2.23,2.19,2.28,-0.059999943,-2.620085,6.0,592.0,0.32813171874999997,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.7046112709204319
AAPL260515P00185000,2025-09-26 14:29:38+00:00,185.0,2.6,2.55,2.61,0.059999943,2.3622024,14.0,184.0,0.31903757141113276,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.7241838062237771
AAPL260515P00190000,2025-09-26 14:23:43+00:00,190.0,3.04,2.97,3.05,0.03999996,1.3333321,1.0,945.0,0.31201859863281245,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.7437563415271224
AAPL260515P00195000,2025-09-23 19:05:09+00:00,195.0,3.55,3.45,3.55,0.0,0.0,17.0,466.0,0.30493859130859374,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.7633288768304678
AAPL260515P00200000,2025-09-26 19:08:52+00:00,200.0,4.05,4.0,4.1,-0.009999752,-0.24629931,105.0,727.0,0.2974923767089843,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.7829014121338131
AAPL260515P00210000,2025-09-26 15:16:12+00:00,210.0,5.45,5.35,5.5,0.099999905,1.8691572,1.0,1505.0,0.2841868457031249,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.8220464827405037
AAPL260515P00220000,2025-09-26 17:06:48+00:00,220.0,7.05,7.15,7.3,-0.5999999,-7.843136,3.0,414.0,0.27115597015380855,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.8611915533471944
AAPL260515P00230000,2025-09-26 15:42:11+00:00,230.0,9.64,9.4,9.6,0.09000015,0.94241,10.0,1103.0,0.2586133709716797,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.900336623953885
AAPL260515P00240000,2025-09-26 17:39:33+00:00,240.0,12.12,12.3,12.6,0.059999466,0.497508,1.0,374.0,0.24781025634765624,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.9394816945605757
AAPL260515P00250000,2025-09-26 18:34:36+00:00,250.0,15.65,15.85,16.15,-0.3000002,-1.8808789,2.0,151.0,0.23526765716552733,False,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.9786267651672664
AAPL260515P00260000,2025-09-26 19:11:19+00:00,260.0,20.3,20.2,20.5,0.049999237,0.24690983,75.0,122.0,0.22315229980468748,True,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,1.0177718357739571
AAPL260515P00270000,2025-09-26 19:12:47+00:00,270.0,25.52,25.3,25.8,0.15999985,0.6309142,60.0,92.0,0.21222711608886718,True,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,1.0569169063806476
AAPL260515P00280000,2025-09-25 18:45:52+00:00,280.0,31.55,30.85,32.55,0.0,0.0,2.0,95.0,0.2089312506103515,True,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,1.0960619769873383
AAPL260515P00290000,2025-09-26 16:10:12+00:00,290.0,39.16,37.85,39.6,0.9599991,2.5130866,2.0,15.0,0.19849434326171872,True,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,1.135207047594029
AAPL260515P00300000,2025-09-22 15:32:06+00:00,300.0,46.45,45.9,47.4,0.0,0.0,24.0,21.0,0.18665364135742188,True,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,1.1743521182007197
AAPL260515P00310000,2025-09-23 17:40:36+00:00,310.0,56.05,54.4,56.1,0.0,0.0,,45.0,0.17902432312011718,True,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,1.2134971888074104
AAPL260515P00400000,2025-06-23 18:41:20+00:00,400.0,198.85,171.3,173.7,0.0,0.0,,0.0,0.8028278994750976,True,REGULAR,USD,put,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,1.5658028242676263
AAPL260618P00005000,2025-09-12 16:03:01+00:00,5.0,0.01,0.0,0.15,0.0,0.0,30.0,4500.0,1.8203133984375,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.019572535303345327
AAPL260618P00010000,2025-09-09 13:57:49+00:00,10.0,0.01,0.0,0.22,0.0,0.0,1.0,34.0,1.5273461132812498,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.03914507060669065
AAPL260618P00015000,2025-09-08 17:28:23+00:00,15.0,0.03,0.0,0.3,0.0,0.0,2.0,81.0,1.3671906640625,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.05871760591003598
AAPL260618P00020000,2025-09-09 19:14:19+00:00,20.0,0.01,0.0,0.22,0.0,0.0,10.0,56.0,1.1757853710937498,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.0782901412133813
AAPL260618P00025000,2025-08-22 15:33:25+00:00,25.0,0.02,0.0,0.23,0.0,0.0,1.0,5757.0,1.0742233789062503,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.09786267651672664
AAPL260618P00030000,2025-09-08 16:09:23+00:00,30.0,0.03,0.0,0.23,0.0,0.0,9.0,452.0,0.9882813671875,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.11743521182007197
AAPL260618P00035000,2025-09-08 14:07:05+00:00,35.0,0.04,0.0,0.14,0.0,0.0,7.0,1634.0,0.867188828125,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.1370077471234173
AAPL260618P00040000,2025-09-08 14:12:36+00:00,40.0,0.04,0.0,0.3,0.0,0.0,7.0,90.0,0.8789074609374999,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.1565802824267626
AAPL260618P00045000,2025-09-08 14:07:29+00:00,45.0,0.05,0.0,0.18,0.0,0.0,7.0,2481.0,0.7773459765625,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.17615281773010796
AAPL260618P00050000,2025-09-10 15:34:14+00:00,50.0,0.02,0.01,0.18,0.0,0.0,1.0,2472.0,0.735354208984375,False,REGULAR,USD,put,2026-06-18,255.4600067138672,2025-09-28,262,0.7178082191780822,0.1957253530334533
