contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,stockPrice,date,T_days,T_years,moneyness
AAPL251121C00175000,2025-09-24 17:55:21+00:00,175.0,77.79,80.55,82.35,0.0,0.0,2.0,338.0,0.5949747534179688,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.6850387356170865
AAPL251121C00180000,2025-09-26 16:00:01+00:00,180.0,76.24,75.7,77.45,-1.7600021,-2.256413,1.0,273.0,0.5717816259765626,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7046112709204319
AAPL251121C00185000,2025-09-22 17:46:23+00:00,185.0,70.84,70.7,72.0,0.0,0.0,2.0,457.0,0.5100146655273439,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7241838062237771
AAPL251121C00190000,2025-09-26 18:33:01+00:00,190.0,67.84,66.5,66.95,0.02999878,0.044239465,14.0,503.0,0.5124560473632812,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7437563415271224
AAPL251121C00195000,2025-09-26 19:41:28+00:00,195.0,61.27,61.0,62.65,-1.5699997,-2.4984083,7.0,547.0,0.5457809094238282,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7633288768304678
AAPL251121C00200000,2025-09-26 14:07:23+00:00,200.0,57.0,56.35,57.15,-0.099998474,-0.17512868,8.0,1922.0,0.4725394543457031,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.7829014121338131
AAPL251121C00205000,2025-09-26 19:10:19+00:00,205.0,52.57,51.6,52.65,-1.4000015,-2.5940363,5.0,1443.0,0.46716841430664063,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8024739474371585
AAPL251121C00210000,2025-09-26 19:54:40+00:00,210.0,47.2,46.9,47.55,-0.9699974,-2.0136962,37.0,2123.0,0.422857333984375,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8220464827405037
AAPL251121C00215000,2025-09-26 19:07:12+00:00,215.0,43.18,42.55,42.8,2.2299995,5.4456644,11.0,3195.0,0.3983214465332031,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8416190180438491
AAPL251121C00220000,2025-09-26 19:59:06+00:00,220.0,38.02,37.8,38.15,-1.4799995,-3.7468343,77.0,34846.0,0.3765931481933594,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8611915533471944
AAPL251121C00225000,2025-09-26 19:36:20+00:00,225.0,33.26,33.35,33.65,-1.1900024,-3.4542885,67.0,6449.0,0.35834381896972656,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.8807640886505398
AAPL251121C00230000,2025-09-26 19:47:50+00:00,230.0,28.9,28.95,29.2,-1.6000004,-5.2459025,174.0,13667.0,0.33814138427734375,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.900336623953885
AAPL251121C00235000,2025-09-26 19:57:01+00:00,235.0,24.7,24.7,25.0,-1.5799999,-6.012176,139.0,18148.0,0.3223944714355468,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9199091592572304
AAPL251121C00240000,2025-09-26 19:57:31+00:00,240.0,20.85,20.7,21.05,-1.2999992,-5.869071,234.0,15634.0,0.3089058367919921,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9394816945605757
AAPL251121C00245000,2025-09-26 19:59:25+00:00,245.0,17.25,17.05,17.35,-1.4500008,-7.7540145,1184.0,23385.0,0.2960275476074219,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9590542298639211
AAPL251121C00250000,2025-09-26 19:57:27+00:00,250.0,13.9,13.75,14.0,-1.3000002,-8.552633,1398.0,27723.0,0.28519391571044916,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9786267651672664
AAPL251121C00255000,2025-09-26 19:59:48+00:00,255.0,10.96,10.9,11.05,-1.29,-10.530612,3285.0,16067.0,0.2763133892822265,True,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,0.9981993004706117
AAPL251121C00260000,2025-09-26 19:59:53+00:00,260.0,8.45,8.4,8.5,-1.1000004,-11.518329,1883.0,18955.0,0.2685009674072265,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.0177718357739571
AAPL251121C00265000,2025-09-26 19:58:36+00:00,265.0,6.35,6.3,6.5,-1.0,-13.605443,3194.0,41777.0,0.26538820556640624,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.0373443710773025
AAPL251121C00270000,2025-09-26 19:57:20+00:00,270.0,4.67,4.65,4.75,-0.8299999,-15.090908,847.0,8925.0,0.259345785522461,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.0569169063806476
AAPL251121C00275000,2025-09-26 19:57:53+00:00,275.0,3.4,3.35,3.45,-0.6999998,-17.073166,2276.0,16787.0,0.25666026550292964,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.076489441683993
AAPL251121C00280000,2025-09-26 19:58:10+00:00,280.0,2.42,2.36,2.5,-0.5799999,-19.333332,690.0,16310.0,0.25623302368164064,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.0960619769873383
AAPL251121C00285000,2025-09-26 19:57:37+00:00,285.0,1.72,1.69,1.74,-0.39999986,-18.867918,352.0,4850.0,0.2540968145751954,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.1156345122906837
AAPL251121C00290000,2025-09-26 19:50:09+00:00,290.0,1.2,1.19,1.22,-0.31999993,-21.052628,1034.0,4102.0,0.25427991821289064,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.135207047594029
AAPL251121C00295000,2025-09-26 19:55:21+00:00,295.0,0.85,0.84,0.87,-0.25,-22.727272,159.0,1989.0,0.2563550927734375,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.1547795828973744
AAPL251121C00300000,2025-09-26 19:59:39+00:00,300.0,0.59,0.59,0.61,-0.24000001,-28.915665,1586.0,4962.0,0.2580640600585938,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.1743521182007197
AAPL251121C00305000,2025-09-26 19:38:32+00:00,305.0,0.45,0.41,0.43,-0.06999999,-13.461537,32.0,519.0,0.2602613037109375,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.193924653504065
AAPL251121C00310000,2025-09-26 19:51:25+00:00,310.0,0.32,0.29,0.31,-0.08000001,-20.000004,40.0,586.0,0.26392337646484376,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.2134971888074104
AAPL251121C00315000,2025-09-26 19:55:59+00:00,315.0,0.23,0.2,0.23,-0.049999997,-17.857141,14.0,531.0,0.26856200195312496,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.2330697241107555
AAPL251121C00320000,2025-09-26 19:42:12+00:00,320.0,0.16,0.14,0.16,-0.040000007,-20.000004,11.0,300.0,0.270515107421875,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.252642259414101
AAPL251121C00325000,2025-09-26 19:03:29+00:00,325.0,0.13,0.1,0.12,-0.030000001,-18.750002,77.0,2109.0,0.27539787109374997,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.2722147947174463
AAPL251121C00330000,2025-09-26 19:11:25+00:00,330.0,0.09,0.07,0.09,-0.009999998,-9.999998,42.0,165.0,0.27930408203124996,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.2917873300207916
AAPL251121C00335000,2025-09-26 19:31:48+00:00,335.0,0.07,0.05,0.07,0.0,0.0,27.0,239.0,0.28516339843749994,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.311359865324137
AAPL251121C00340000,2025-09-26 13:46:08+00:00,340.0,0.06,0.03,0.06,0.009999998,19.999996,2.0,577.0,0.2929758203124999,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.3309324006274823
AAPL251121C00345000,2025-09-25 19:30:55+00:00,345.0,0.04,0.03,0.05,0.0,0.0,1.0,763.0,0.3007882421875,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.3505049359308277
AAPL251121C00350000,2025-09-26 17:58:59+00:00,350.0,0.04,0.02,0.04,0.03,300.0,251.0,3261.0,0.305671005859375,False,REGULAR,USD,call,2025-11-21,255.4600067138672,2025-09-28,53,0.14520547945205478,1.370077471234173
AAPL251219C00005000,2025-09-26 19:16:12+00:00,5.0,250.73,249.25,250.85,0.6599884,0.26392144,12.0,151.0,4.113286108398437,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.019572535303345327
AAPL251219C00010000,2025-09-22 14:25:25+00:00,10.0,242.53,244.3,246.45,0.0,0.0,59.0,78.0,3.8251957495117184,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.03914507060669065
AAPL251219C00015000,2025-09-15 13:47:43+00:00,15.0,220.42,239.3,241.6,0.0,0.0,1.0,14.0,3.345704760742187,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.05871760591003598
AAPL251219C00020000,2025-09-15 13:47:43+00:00,20.0,215.5,234.35,236.55,0.0,0.0,1.0,98.0,2.934572976074219,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.0782901412133813
AAPL251219C00025000,2025-09-09 19:16:49+00:00,25.0,209.7,229.35,231.8,0.0,0.0,1.0,1.0,1.9218753906250001,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.09786267651672664
AAPL251219C00030000,2025-09-26 15:48:49+00:00,30.0,225.04,224.4,226.75,-0.19000244,-0.084359296,1.0,5.0,1.765626171875,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.11743521182007197
AAPL251219C00035000,2025-09-23 19:14:07+00:00,35.0,219.0,219.4,221.85,0.0,0.0,2.0,6.0,1.7070327148437499,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.1370077471234173
AAPL251219C00040000,2025-09-24 15:29:19+00:00,40.0,212.27,214.5,216.85,0.0,0.0,1.0,3.0,1.64453302734375,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.1565802824267626
AAPL251219C00045000,2025-05-28 16:46:46+00:00,45.0,156.95,155.25,158.15,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.17615281773010796
AAPL251219C00050000,2025-09-22 19:44:02+00:00,50.0,206.88,204.6,206.95,0.0,0.0,1.0,221.0,1.5195336523437497,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.1957253530334533
AAPL251219C00055000,2025-09-24 15:29:19+00:00,55.0,197.45,199.6,202.05,0.0,0.0,1.0,109.0,1.4609401953124999,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.2152978883367986
AAPL251219C00060000,2025-09-22 14:57:46+00:00,60.0,193.75,194.7,196.85,0.0,0.0,1.0,199.0,1.3525422998046874,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.23487042364014393
AAPL251219C00065000,2025-09-26 15:48:49+00:00,65.0,190.36,189.7,192.0,1.3500061,0.71425116,2.0,245.0,1.3183627832031248,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.2544429589434893
AAPL251219C00070000,2025-09-24 15:24:52+00:00,70.0,182.5,184.45,187.1,0.0,0.0,2.0,823.0,1.2128945605468748,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.2740154942468346
AAPL251219C00075000,2025-09-24 15:24:52+00:00,75.0,177.62,179.8,182.25,0.0,0.0,2.0,214.0,1.2519568652343749,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.29358802955017993
AAPL251219C00080000,2025-09-24 18:06:13+00:00,80.0,172.5,174.9,177.05,0.0,0.0,118.0,209.0,1.1723674194335936,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3131605648535252
AAPL251219C00085000,2025-09-18 14:31:55+00:00,85.0,153.51,169.9,172.2,0.0,0.0,4.0,380.0,1.1376996240234376,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3327331001568706
AAPL251219C00090000,2025-09-24 16:36:48+00:00,90.0,162.78,165.0,167.2,0.0,0.0,1.0,280.0,1.0961959252929687,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3523056354602159
AAPL251219C00095000,2025-09-26 15:46:18+00:00,95.0,160.64,160.0,162.3,1.3099976,0.8221914,1.0,186.0,1.0561570629882815,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3718781707635612
AAPL251219C00100000,2025-09-25 15:30:55+00:00,100.0,154.7,154.75,157.4,0.0,0.0,1.0,2341.0,0.9868165380859376,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.3914507060669066
AAPL251219C00105000,2025-09-26 15:46:18+00:00,105.0,151.02,150.1,152.4,1.230011,0.821157,2.0,143.0,0.9787599780273439,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.41102324137025187
AAPL251219C00110000,2025-09-24 17:34:48+00:00,110.0,143.1,145.9,147.55,0.0,0.0,3.0,669.0,1.013676806640625,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.4305957766735972
AAPL251219C00115000,2025-09-25 15:25:56+00:00,115.0,140.11,140.25,142.55,0.0,0.0,4.0,228.0,0.9145516357421876,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.4501683119769425
AAPL251219C00120000,2025-09-26 13:34:30+00:00,120.0,136.02,136.1,137.15,3.1500092,2.3707454,1.0,1073.0,0.905274384765625,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.46974084728028787
AAPL251219C00125000,2025-09-23 14:11:18+00:00,125.0,132.0,131.25,132.35,0.0,0.0,10.0,559.0,0.8852550537109375,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.4893133825836332
AAPL251219C00130000,2025-09-25 19:19:26+00:00,130.0,128.05,126.3,126.9,0.0,0.0,8.0,2403.0,0.8164080859374999,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5088859178869786
AAPL251219C00135000,2025-09-26 15:46:18+00:00,135.0,121.41,120.65,123.1,3.1500015,2.6636238,1.0,812.0,0.8099384240722656,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5284584531903238
AAPL251219C00140000,2025-09-26 18:40:00+00:00,140.0,118.0,115.85,117.85,2.9100037,2.5284593,1.0,1576.0,0.7670921728515626,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5480309884936692
AAPL251219C00145000,2025-09-26 19:14:25+00:00,145.0,112.0,111.6,112.75,1.7399979,1.5780863,3.0,1050.0,0.7612328564453126,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5676035237970145
AAPL251219C00150000,2025-09-26 17:39:50+00:00,150.0,108.6,105.4,108.55,3.659996,3.4877036,21.0,2051.0,0.7033721069335939,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.5871760591003599
AAPL251219C00155000,2025-09-26 17:45:41+00:00,155.0,103.15,100.8,102.9,2.6500015,2.6368175,2.0,923.0,0.654544470214844,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6067485944037052
AAPL251219C00160000,2025-09-26 19:13:07+00:00,160.0,97.3,96.05,98.0,1.1000061,1.1434575,5.0,1300.0,0.6351354846191408,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6263211297070505
AAPL251219C00165000,2025-09-25 15:30:55+00:00,165.0,90.47,91.9,92.35,0.0,0.0,1.0,2499.0,0.6084023535156251,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6458936650103958
AAPL251219C00170000,2025-09-24 14:16:38+00:00,170.0,84.7,86.4,87.45,0.0,0.0,1.0,4074.0,0.5577436804199221,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6654662003137412
AAPL251219C00175000,2025-09-26 18:19:21+00:00,175.0,83.65,81.25,83.0,2.2000046,2.7010493,7.0,1833.0,0.540287800292969,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.6850387356170865
AAPL251219C00180000,2025-09-26 19:28:44+00:00,180.0,77.78,76.35,78.55,1.9199982,2.5309756,5.0,25749.0,0.5296677893066408,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7046112709204319
AAPL251219C00185000,2025-09-26 19:48:17+00:00,185.0,72.45,72.4,73.65,-0.6000061,-0.82136357,3.0,2275.0,0.530400203857422,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7241838062237771
AAPL251219C00190000,2025-09-26 19:30:52+00:00,190.0,67.8,67.3,67.85,1.8500061,2.8051648,29.0,2936.0,0.4866994689941406,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7437563415271224
AAPL251219C00195000,2025-09-25 14:50:00+00:00,195.0,61.25,61.4,64.45,0.0,0.0,1.0,2713.0,0.5285691674804689,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7633288768304678
AAPL251219C00200000,2025-09-26 19:27:25+00:00,200.0,58.38,57.35,58.25,-0.86999893,-1.4683526,22.0,7966.0,0.4401911450195312,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.7829014121338131
AAPL251219C00205000,2025-09-26 19:37:07+00:00,205.0,53.1,53.1,53.5,-1.9000015,-3.4545481,6.0,4537.0,0.41797457031249996,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.8024739474371585
AAPL251219C00210000,2025-09-26 19:34:51+00:00,210.0,48.67,48.4,49.0,-1.0800018,-2.170858,16.0,9680.0,0.4044859356689453,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.8220464827405037
AAPL251219C00215000,2025-09-26 19:58:00+00:00,215.0,44.0,43.85,44.4,-1.8199997,-3.972064,20.0,12368.0,0.38477177734374995,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.8416190180438491
AAPL251219C00220000,2025-09-26 19:59:06+00:00,220.0,39.62,39.45,39.85,-1.6300011,-3.9515178,33.0,19020.0,0.3648745153808594,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.8611915533471944
AAPL251219C00225000,2025-09-26 19:55:20+00:00,225.0,35.2,35.1,35.45,-0.54999924,-1.5384594,52.0,6390.0,0.34754070434570306,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.8807640886505398
AAPL251219C00230000,2025-09-26 19:57:52+00:00,230.0,31.02,30.9,31.2,-1.329998,-4.111277,176.0,11796.0,0.33161068786621095,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.900336623953885
AAPL251219C00235000,2025-09-26 19:31:53+00:00,235.0,27.1,26.85,27.2,-1.0299988,-3.661567,184.0,14944.0,0.31891550231933585,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.9199091592572304
AAPL251219C00240000,2025-09-26 19:38:35+00:00,240.0,23.2,23.1,23.3,-0.4699993,-1.985633,421.0,20381.0,0.30463341857910153,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.9394816945605757
AAPL251219C00245000,2025-09-26 19:58:00+00:00,245.0,19.6,19.6,19.75,-1.3999996,-6.6666646,137.0,8214.0,0.29395237304687494,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.9590542298639211
AAPL251219C00250000,2025-09-26 19:59:39+00:00,250.0,16.4,16.25,16.5,-1.3299999,-7.50141,904.0,34767.0,0.2846751220703124,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.9786267651672664
AAPL251219C00255000,2025-09-26 19:59:59+00:00,255.0,13.5,13.45,13.65,-1.0500002,-7.216496,1283.0,12852.0,0.2782054602050781,True,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,0.9981993004706117
AAPL251219C00260000,2025-09-26 19:58:13+00:00,260.0,10.88,10.8,11.0,-1.0699997,-8.953972,2240.0,23917.0,0.26987424468994137,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.0177718357739571
AAPL251219C00265000,2025-09-26 19:59:05+00:00,265.0,8.68,8.6,8.8,-0.8699999,-9.109946,947.0,23421.0,0.26471682556152343,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.0373443710773025
AAPL251219C00270000,2025-09-26 19:59:59+00:00,270.0,6.7,6.7,6.85,-0.9000001,-11.842107,950.0,20851.0,0.25846078460693367,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.0569169063806476
AAPL251219C00275000,2025-09-26 19:56:05+00:00,275.0,5.2,5.1,5.25,-0.7000003,-11.864411,3959.0,21235.0,0.25345595184326175,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.076489441683993
AAPL251219C00280000,2025-09-26 19:57:17+00:00,280.0,3.93,3.9,4.0,-0.6600001,-14.379087,449.0,8191.0,0.250434741821289,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.0960619769873383
AAPL251219C00285000,2025-09-26 19:51:51+00:00,285.0,2.94,2.9,3.1,-0.40999985,-12.238802,518.0,2180.0,0.2508009490966796,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.1156345122906837
AAPL251219C00290000,2025-09-26 19:55:09+00:00,290.0,2.2,2.16,2.2,-0.37999988,-14.728678,261.0,9379.0,0.2449416326904297,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.135207047594029
AAPL251219C00295000,2025-09-26 19:55:28+00:00,295.0,1.64,1.6,1.65,-0.32000005,-16.326532,516.0,931.0,0.245124736328125,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.1547795828973744
AAPL251219C00300000,2025-09-26 19:58:33+00:00,300.0,1.19,1.18,1.21,-0.26,-17.931034,1054.0,34429.0,0.24451439086914065,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.1743521182007197
AAPL251219C00305000,2025-09-26 19:25:13+00:00,305.0,0.94,0.86,0.89,-0.12999994,-12.149528,62.0,75.0,0.2447585290527344,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.193924653504065
AAPL251219C00310000,2025-09-26 19:51:37+00:00,310.0,0.65,0.63,0.66,-0.14000005,-17.721525,492.0,8003.0,0.24585715087890625,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.2134971888074104
AAPL251219C00315000,2025-09-26 15:29:57+00:00,315.0,0.54,0.46,0.49,-0.06999999,-11.475409,8.0,9.0,0.24732197998046873,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.2330697241107555
AAPL251219C00320000,2025-09-26 19:57:52+00:00,320.0,0.35,0.34,0.36,-0.09,-20.454546,121.0,8245.0,0.2485426708984375,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.252642259414101
AAPL251219C00330000,2025-09-26 19:53:50+00:00,330.0,0.19,0.18,0.2,-0.040000007,-17.391306,24.0,7627.0,0.25220474365234374,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.2917873300207916
AAPL251219C00340000,2025-09-26 19:51:22+00:00,340.0,0.12,0.1,0.12,-0.020000003,-14.285716,129.0,1835.0,0.25879647460937505,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.3309324006274823
AAPL251219C00350000,2025-09-26 19:34:04+00:00,350.0,0.07,0.05,0.08,-0.020000003,-22.222225,126.0,3698.0,0.26758544921875,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.370077471234173
AAPL251219C00360000,2025-09-26 19:09:57+00:00,360.0,0.04,0.03,0.05,0.01,33.333336,41.0,3439.0,0.273444765625,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.4092225418408637
AAPL251219C00370000,2025-09-26 17:56:02+00:00,370.0,0.02,0.02,0.04,-0.01,-33.333336,7.0,3966.0,0.28613995117187496,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.4483676124475542
AAPL251219C00380000,2025-09-26 16:35:25+00:00,380.0,0.02,0.02,0.15,0.0,0.0,24.0,685.0,0.35205726074218746,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.4875126830542449
AAPL251219C00390000,2025-09-26 19:06:16+00:00,390.0,0.02,0.0,0.03,0.0,0.0,46.0,1317.0,0.31250687499999996,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.5266577536609356
AAPL251219C00400000,2025-09-26 13:30:02+00:00,400.0,0.02,0.0,0.02,0.01,100.0,1.0,13033.0,0.31836619140624994,False,REGULAR,USD,call,2025-12-19,255.4600067138672,2025-09-28,81,0.2219178082191781,1.5658028242676263
