contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,stockPrice,date,T_days,T_years,moneyness,mid_price,intrinsic_value,time_value
AAPL260417C00160000,2025-09-22 19:37:18+00:00,160.0,100.28,99.0,100.75,0.0,0.0,10.0,0.0,0.5268602001953125,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6263211297070505,99.875,95.46000671386719,4.4149932861328125
AAPL260417C00165000,2025-09-18 18:35:50+00:00,165.0,78.1,94.25,96.05,0.0,0.0,3.0,5.0,0.5087329400634766,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6458936650103958,95.15,90.46000671386719,4.689993286132818
AAPL260417C00170000,2025-09-18 18:36:14+00:00,170.0,73.53,89.65,91.2,0.0,0.0,5.0,8.0,0.5136767382812499,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6654662003137412,90.42500000000001,85.46000671386719,4.964993286132824
AAPL260417C00175000,2025-09-22 18:46:38+00:00,175.0,86.03,84.95,86.5,0.0,0.0,1.0,3.0,0.4946339599609375,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6850387356170865,85.725,80.46000671386719,5.264993286132807
AAPL260417C00180000,2025-09-22 13:30:10+00:00,180.0,74.9,80.5,81.7,0.0,0.0,1.0,8.0,0.4727835925292969,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7046112709204319,81.1,75.46000671386719,5.639993286132807
AAPL260417C00185000,2025-09-26 14:39:10+00:00,185.0,76.25,76.2,76.9,-0.76999664,-0.9997361,2.0,7.0,0.4510552941894531,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7241838062237771,76.55000000000001,70.46000671386719,6.089993286132824
AAPL260417C00190000,2025-09-23 15:14:57+00:00,190.0,72.45,71.7,72.35,0.0,0.0,1.0,25.0,0.4353694158935547,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7437563415271224,72.025,65.46000671386719,6.564993286132818
AAPL260417C00195000,2025-09-26 16:34:53+00:00,195.0,67.95,67.3,67.85,-0.05000305,-0.0735339,3.0,15.0,0.4202328485107421,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7633288768304678,67.57499999999999,60.46000671386719,7.114993286132801
AAPL260417C00200000,2025-09-26 16:31:01+00:00,200.0,63.6,62.9,63.4,3.0499992,5.0371585,12.0,241.0,0.4054930056762695,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7829014121338131,63.15,55.46000671386719,7.689993286132811
AAPL260417C00205000,2025-09-26 19:51:24+00:00,205.0,58.5,58.6,58.95,2.1500015,3.8154418,22.0,59.0,0.3900207482910156,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8024739474371585,58.775000000000006,50.46000671386719,8.314993286132818
AAPL260417C00210000,2025-09-26 14:39:55+00:00,210.0,54.3,54.35,54.8,-0.8500023,-1.5412552,6.0,79.0,0.3794617718505859,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8220464827405037,54.575,45.46000671386719,9.114993286132815
AAPL260417C00215000,2025-09-25 19:48:35+00:00,215.0,51.0,50.2,50.6,0.0,0.0,10.0,93.0,0.3667665863037109,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8416190180438491,50.400000000000006,40.46000671386719,9.939993286132818
AAPL260417C00220000,2025-09-26 13:56:35+00:00,220.0,47.0,46.2,46.55,2.2000008,4.910716,4.0,177.0,0.3554446780395507,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8611915533471944,46.375,35.46000671386719,10.914993286132812
AAPL260417C00225000,2025-09-26 19:59:48+00:00,225.0,42.5,42.2,42.8,-1.4399986,-3.277193,40.0,606.0,0.3476322561645507,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8807640886505398,42.5,30.460006713867188,12.039993286132812
AAPL260417C00230000,2025-09-26 18:15:16+00:00,230.0,39.6,38.5,38.95,-0.6400032,-1.5904652,8.0,310.0,0.3366155206298828,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.900336623953885,38.725,25.460006713867188,13.264993286132814
AAPL260417C00235000,2025-09-26 18:47:29+00:00,235.0,35.5,34.9,35.2,-1.1399994,-3.111352,7.0,322.0,0.3255377505493163,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9199091592572304,35.05,20.460006713867188,14.58999328613281
AAPL260417C00240000,2025-09-26 19:14:11+00:00,240.0,31.8,31.35,31.9,-1.2800026,-3.869415,24.0,901.0,0.3192817095947264,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9394816945605756,31.625,15.460006713867188,16.164993286132812
AAPL260417C00245000,2025-09-26 17:59:06+00:00,245.0,28.96,28.2,28.45,-0.7900009,-2.6554654,65.0,254.0,0.3089363540649413,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9590542298639212,28.325,10.460006713867188,17.864993286132812
AAPL260417C00250000,2025-09-26 19:49:59+00:00,250.0,25.2,25.1,25.35,-0.87999916,-3.3742297,97.0,540.0,0.3014596221923828,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9786267651672664,25.225,5.4600067138671875,19.764993286132814
AAPL260417C00255000,2025-09-26 19:31:40+00:00,255.0,22.47,22.1,22.45,-0.6000004,-2.600782,20.0,481.0,0.2945627185058593,True,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9981993004706116,22.275,0.4600067138671875,21.81499328613281
AAPL260417C00260000,2025-09-26 18:27:06+00:00,260.0,20.45,19.55,19.75,0.0,0.0,215.0,1203.0,0.2880930566406249,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0177718357739571,19.65,0.0,19.65
AAPL260417C00265000,2025-09-26 18:43:00+00:00,265.0,17.8,17.05,17.4,-0.52000046,-2.8384306,22.0,628.0,0.2839579661560057,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0373443710773025,17.225,0.0,17.225
AAPL260417C00270000,2025-09-26 19:36:09+00:00,270.0,14.85,14.7,15.05,0.21000004,1.4344264,25.0,1275.0,0.2774730456542968,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0569169063806476,14.875,0.0,14.875
AAPL260417C00275000,2025-09-26 19:51:17+00:00,275.0,12.83,12.8,13.0,0.72999954,6.033054,181.0,855.0,0.2725902819824218,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.076489441683993,12.9,0.0,12.9
AAPL260417C00280000,2025-09-26 16:01:57+00:00,280.0,11.04,11.0,11.2,-0.7399998,-6.2818317,7.0,644.0,0.2687145883178711,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0960619769873383,11.1,0.0,11.1
AAPL260417C00285000,2025-09-26 18:59:23+00:00,285.0,9.87,9.4,9.65,0.019999504,0.20304064,10.0,420.0,0.2660290682983398,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.1156345122906837,9.525,0.0,9.525
AAPL260417C00290000,2025-09-26 17:39:41+00:00,290.0,8.33,7.9,8.15,-0.3199997,-3.6994185,21.0,273.0,0.2616345809936523,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.135207047594029,8.025,0.0,8.025
AAPL260417C00295000,2025-09-25 17:48:01+00:00,295.0,6.3,6.7,6.9,0.0,0.0,9.0,138.0,0.2586744055175781,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.1547795828973744,6.800000000000001,0.0,6.800000000000001
AAPL260417C00300000,2025-09-26 19:02:25+00:00,300.0,6.0,5.65,5.8,-0.19999981,-3.2258034,262.0,376.0,0.2557752645874024,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.1743521182007195,5.725,0.0,5.725
AAPL260417C00305000,2025-09-26 19:27:55+00:00,305.0,5.01,4.75,4.9,0.9100003,22.195131,1.0,130.0,0.2541273318481446,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.193924653504065,4.825,0.0,4.825
AAPL260417C00310000,2025-09-26 19:52:40+00:00,310.0,4.05,3.9,4.1,-0.4499998,-9.999995,22.0,264.0,0.2521437091064453,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.2134971888074104,4.0,0.0,4.0
AAPL260417C00315000,2025-09-26 19:32:04+00:00,315.0,3.45,3.3,3.45,0.35000014,11.290327,1.0,82.0,0.2511671563720703,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.2330697241107555,3.375,0.0,3.375
AAPL260417C00320000,2025-09-25 19:44:24+00:00,320.0,3.09,2.78,2.88,0.0,0.0,5.0,103.0,0.2499159481811523,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.252642259414101,2.83,0.0,2.83
AAPL260417C00325000,2025-09-26 17:40:22+00:00,325.0,2.59,2.35,2.4,-0.01999998,-0.7662828,26.0,99.0,0.2489088781738281,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.2722147947174465,2.375,0.0,2.375
AAPL260417C00330000,2025-09-24 14:07:32+00:00,330.0,1.73,1.97,2.02,0.0,0.0,3.0,33.0,0.2488478436279297,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.2917873300207916,1.995,0.0,1.995
AAPL260417C00340000,2025-09-25 19:43:45+00:00,340.0,1.55,1.39,1.45,0.0,0.0,15.0,278.0,0.2498243963623047,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.3309324006274823,1.42,0.0,1.42
AAPL260417C00350000,2025-09-25 19:52:39+00:00,350.0,1.06,0.97,1.02,0.0,0.0,,41.0,0.2500685345458984,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.370077471234173,0.995,0.0,0.995
AAPL260417C00370000,2025-09-26 16:37:17+00:00,370.0,0.55,0.49,0.54,0.07999998,17.02127,2.0,2.0,0.2541578491210938,False,REGULAR,USD,call,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.4483676124475542,0.515,0.0,0.515
AAPL260417P00120000,2025-09-26 15:40:42+00:00,120.0,0.27,0.25,0.31,0.02000001,8.000004,1.0,89.0,0.4670463452148438,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.4697408472802878,0.28,0.0,0.28
AAPL260417P00125000,2025-09-12 14:03:17+00:00,125.0,0.43,0.29,0.33,0.0,0.0,30.0,31.0,0.4477594287109374,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.4893133825836332,0.31,0.0,0.31
AAPL260417P00130000,2025-09-26 17:05:31+00:00,130.0,0.36,0.35,0.41,0.04000002,12.500008,9.0,389.0,0.4392145922851562,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5088859178869786,0.38,0.0,0.38
AAPL260417P00135000,2025-09-19 16:42:20+00:00,135.0,0.45,0.41,0.47,0.0,0.0,2.0,53.0,0.4257869921875,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5284584531903238,0.43999999999999995,0.0,0.43999999999999995
AAPL260417P00140000,2025-09-22 16:25:05+00:00,140.0,0.45,0.48,0.54,0.0,0.0,5.0,65.0,0.4130918066406249,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5480309884936692,0.51,0.0,0.51
AAPL260417P00145000,2025-09-22 16:39:19+00:00,145.0,0.54,0.57,0.63,0.0,0.0,7.0,44.0,0.4018614501953125,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5676035237970145,0.6,0.0,0.6
AAPL260417P00150000,2025-09-25 15:44:13+00:00,150.0,0.71,0.67,0.73,0.0,0.0,1.0,57.0,0.3903869555664062,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.5871760591003599,0.7,0.0,0.7
AAPL260417P00155000,2025-09-23 15:40:21+00:00,155.0,0.77,0.79,0.85,0.0,0.0,1.0,86.0,0.3797669445800781,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6067485944037052,0.8200000000000001,0.0,0.8200000000000001
AAPL260417P00160000,2025-09-23 19:52:56+00:00,160.0,0.97,0.92,0.99,0.0,0.0,1.0,94.0,0.3693910717773437,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6263211297070505,0.9550000000000001,0.0,0.9550000000000001
AAPL260417P00165000,2025-09-23 17:39:22+00:00,165.0,1.1,1.08,1.14,0.0,0.0,33.0,53.0,0.3586489916992187,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6458936650103958,1.1099999999999999,0.0,1.1099999999999999
AAPL260417P00170000,2025-09-26 14:02:45+00:00,170.0,1.28,1.27,1.34,0.06999993,5.7851186,5.0,49.0,0.3496158789062499,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6654662003137412,1.3050000000000002,0.0,1.3050000000000002
AAPL260417P00175000,2025-09-25 17:53:01+00:00,175.0,1.58,1.49,1.56,0.0,0.0,7.0,100.0,0.3402165588378906,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.6850387356170865,1.525,0.0,1.525
AAPL260417P00180000,2025-09-26 13:40:40+00:00,180.0,1.77,1.74,1.82,0.049999952,2.9069738,15.0,123.0,0.3311834460449219,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7046112709204319,1.78,0.0,1.78
AAPL260417P00185000,2025-09-22 16:48:48+00:00,185.0,1.95,2.03,2.12,0.0,0.0,13.0,105.0,0.3223944714355468,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7241838062237771,2.075,0.0,2.075
AAPL260417P00190000,2025-09-26 15:25:32+00:00,190.0,2.42,2.33,2.49,-0.059999943,-2.4193525,54.0,527.0,0.3145210150146483,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7437563415271224,2.41,0.0,2.41
AAPL260417P00195000,2025-09-26 18:49:44+00:00,195.0,2.86,2.79,2.89,-0.02000022,-0.69445205,20.0,688.0,0.3059151440429687,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7633288768304678,2.84,0.0,2.84
AAPL260417P00200000,2025-09-26 19:15:02+00:00,200.0,3.37,3.3,3.4,0.07999992,2.4316087,30.0,1409.0,0.2988351367187499,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.7829014121338131,3.3499999999999996,0.0,3.3499999999999996
AAPL260417P00205000,2025-09-26 19:51:38+00:00,205.0,3.94,3.85,3.95,-0.059999943,-1.4999986,20.0,762.0,0.290900645751953,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8024739474371585,3.9000000000000004,0.0,3.9000000000000004
AAPL260417P00210000,2025-09-26 17:13:43+00:00,210.0,4.35,4.45,4.6,-0.099999905,-2.247189,1.0,876.0,0.2835154656982421,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8220464827405037,4.525,0.0,4.525
AAPL260417P00215000,2025-09-25 18:57:45+00:00,215.0,5.35,5.25,5.35,0.0,0.0,2.0,305.0,0.2762828720092772,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8416190180438491,5.3,0.0,5.3
AAPL260417P00220000,2025-09-26 19:14:46+00:00,220.0,6.2,6.1,6.25,0.17999983,2.9900303,14.0,572.0,0.2699352792358398,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8611915533471944,6.175,0.0,6.175
AAPL260417P00225000,2025-09-26 18:18:04+00:00,225.0,7.0,7.1,7.25,-0.6199999,-8.136482,25.0,1980.0,0.2631604446411133,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.8807640886505398,7.175,0.0,7.175
AAPL260417P00230000,2025-09-26 19:06:39+00:00,230.0,8.25,8.25,8.4,-0.05000019,-0.6024119,24.0,501.0,0.2566602655029296,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.900336623953885,8.325,0.0,8.325
AAPL260417P00235000,2025-09-26 19:45:02+00:00,235.0,9.75,9.55,9.75,0.15999985,1.6684029,87.0,270.0,0.2509535354614257,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9199091592572304,9.65,0.0,9.65
AAPL260417P00240000,2025-09-26 18:08:28+00:00,240.0,10.9,11.0,11.15,-0.8500004,-7.234046,12.0,1148.0,0.2435073208618164,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9394816945605756,11.075,0.0,11.075
AAPL260417P00245000,2025-09-26 17:39:33+00:00,245.0,12.39,12.65,12.85,-1.2599993,-9.230764,7.0,66.0,0.2378311080932617,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9590542298639212,12.75,0.0,12.75
AAPL260417P00250000,2025-09-26 17:43:19+00:00,250.0,14.15,14.5,14.7,-0.20000076,-1.3937335,6.0,129.0,0.2315140325927734,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9786267651672664,14.6,0.0,14.6
AAPL260417P00255000,2025-09-26 19:58:19+00:00,255.0,16.74,16.6,16.8,-0.6100006,-3.5158536,26.0,109.0,0.2257310093688964,False,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,0.9981993004706116,16.700000000000003,0.0,16.700000000000003
AAPL260417P00260000,2025-09-26 18:53:51+00:00,260.0,18.76,18.9,19.3,0.010000229,0.053334557,34.0,529.0,0.2222978161621093,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0177718357739571,19.1,4.5399932861328125,14.560006713867189
AAPL260417P00265000,2025-09-26 18:52:28+00:00,265.0,21.33,21.35,21.75,-1.5200005,-6.652081,2.0,7.0,0.2151262570190429,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0373443710773025,21.55,9.539993286132812,12.010006713867188
AAPL260417P00270000,2025-09-26 14:55:39+00:00,270.0,24.55,24.1,24.5,-1.9099998,-7.218443,1.0,21.0,0.2087176296997069,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0569169063806476,24.3,14.539993286132812,9.760006713867188
AAPL260417P00275000,2025-09-10 14:11:13+00:00,275.0,46.25,27.25,27.95,0.0,0.0,,11.0,0.2087786642456054,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.076489441683993,27.6,19.539993286132812,8.060006713867189
AAPL260417P00280000,2025-09-24 17:00:21+00:00,280.0,33.27,30.15,31.05,0.0,0.0,103.0,160.0,0.2004474487304687,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.0960619769873383,30.6,24.539993286132812,6.060006713867189
AAPL260417P00285000,2025-09-25 18:20:47+00:00,285.0,35.0,33.6,34.75,0.0,0.0,1.0,18.0,0.197700894165039,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.1156345122906837,34.175,29.539993286132812,4.635006713867185
AAPL260417P00290000,2025-09-23 16:10:05+00:00,290.0,37.56,37.3,38.45,0.0,0.0,,2.0,0.1913227841186523,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.135207047594029,37.875,34.53999328613281,3.3350067138671875
AAPL260417P00300000,2025-09-26 19:07:27+00:00,300.0,45.77,45.45,46.45,-15.529999,-25.334417,123.0,2.0,0.1765829412841797,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.1743521182007195,45.95,44.53999328613281,1.4100067138671903
AAPL260417P00305000,2025-09-23 13:57:50+00:00,305.0,49.55,49.95,51.0,0.0,0.0,,10.0,0.1762777685546875,True,REGULAR,USD,put,2026-04-17,255.4600067138672,2025-09-28,200,0.547945205479452,1.193924653504065,50.475,49.53999328613281,0.9350067138671889
AAPL260515C00005000,2025-09-08 13:33:17+00:00,5.0,234.18,249.25,251.7,0.0,0.0,,1.0,1.65625171875,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.0195725353033453,250.475,250.4600067138672,0.014993286132806816
AAPL260515C00030000,2025-07-07 19:25:14+00:00,30.0,179.9,196.7,200.15,0.0,0.0,1.0,1.0,1.0000000000000004e-05,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.1174352118200719,198.425,225.4600067138672,-27.035006713867176
AAPL260515C00060000,2025-08-04 16:03:15+00:00,60.0,146.61,0.0,0.0,0.0,0.0,,20.0,1.0000000000000004e-05,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.2348704236401439,146.61,195.4600067138672,-48.850006713867174
AAPL260515C00090000,2025-09-22 18:37:11+00:00,90.0,167.85,166.5,168.85,0.0,0.0,3.0,33.0,0.823243955078125,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.3523056354602159,167.675,165.4600067138672,2.214993286132824
AAPL260515C00095000,2025-09-05 15:16:06+00:00,95.0,147.04,161.55,164.05,0.0,0.0,1.0,1.0,0.7935811657714844,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.3718781707635612,162.8,160.4600067138672,2.339993286132824
AAPL260515C00100000,2025-09-03 14:10:54+00:00,100.0,138.9,156.8,159.15,0.0,0.0,2.0,5.0,0.7684349328613282,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.3914507060669066,157.97500000000002,155.4600067138672,2.5149932861328352
AAPL260515C00120000,2025-09-22 19:16:24+00:00,120.0,138.81,137.45,139.65,0.0,0.0,45.0,79.0,0.666385172119141,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.4697408472802878,138.55,135.4600067138672,3.089993286132824
AAPL260515C00125000,2025-07-22 15:24:35+00:00,125.0,92.9,105.6,107.7,0.0,0.0,10.0,41.0,1.0000000000000004e-05,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.4893133825836332,106.65,130.4600067138672,-23.810006713867182
AAPL260515C00130000,2025-09-23 14:06:36+00:00,130.0,129.45,127.85,130.0,0.0,0.0,5.0,74.0,0.6231727136230469,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5088859178869786,128.925,125.46000671386719,3.464993286132824
AAPL260515C00135000,2025-08-22 18:31:22+00:00,135.0,97.7,113.0,115.2,0.0,0.0,2.0,2.0,1.0000000000000004e-05,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5284584531903238,114.1,120.46000671386719,-6.360006713867193
AAPL260515C00140000,2025-09-22 18:39:00+00:00,140.0,119.65,118.3,120.6,0.0,0.0,43.0,43.0,0.586918193359375,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5480309884936692,119.44999999999999,115.46000671386719,3.989993286132801
AAPL260515C00145000,2025-09-24 13:37:34+00:00,145.0,112.84,113.5,115.85,0.0,0.0,1.0,14.0,0.567265069580078,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5676035237970145,114.675,110.46000671386719,4.21499328613281
AAPL260515C00150000,2025-09-19 13:32:30+00:00,150.0,97.21,108.8,111.0,0.0,0.0,5.0,10.0,0.5476729803466798,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.5871760591003599,109.9,105.46000671386719,4.439993286132818
AAPL260515C00155000,2025-09-23 16:08:38+00:00,155.0,105.75,104.05,106.35,0.0,0.0,1.0,19.0,0.5306443420410156,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6067485944037052,105.19999999999999,100.46000671386719,4.739993286132801
AAPL260515C00160000,2025-09-22 19:37:18+00:00,160.0,100.88,99.45,101.4,0.0,0.0,10.0,17.0,0.5111132873535156,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6263211297070505,100.42500000000001,95.46000671386719,4.964993286132824
AAPL260515C00165000,2025-09-26 13:35:57+00:00,165.0,94.74,94.75,96.9,1.1299973,1.207133,3.0,27.0,0.5270433038330078,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6458936650103958,95.825,90.46000671386719,5.364993286132815
AAPL260515C00170000,2025-09-22 14:17:25+00:00,170.0,87.93,90.2,91.95,0.0,0.0,8.0,14.0,0.5012867254638673,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6654662003137412,91.075,85.46000671386719,5.614993286132815
AAPL260515C00175000,2025-09-22 14:10:00+00:00,175.0,82.55,85.55,87.35,0.0,0.0,20.0,23.0,0.4848684326171875,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.6850387356170865,86.44999999999999,80.46000671386719,5.989993286132801
AAPL260515C00180000,2025-09-26 18:50:05+00:00,180.0,82.8,81.6,82.35,0.4200058,0.50983953,3.0,59.0,0.4586846124267578,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.7046112709204319,81.975,75.46000671386719,6.514993286132807
AAPL260515C00185000,2025-09-26 18:39:31+00:00,185.0,78.77,77.15,77.9,10.479996,15.346311,2.0,54.0,0.4455316677856445,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.7241838062237771,77.525,70.46000671386719,7.064993286132818
AAPL260515C00190000,2025-09-26 18:38:39+00:00,190.0,74.3,72.65,73.4,0.87000275,1.1848056,3.0,46.0,0.4306087213134766,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.7437563415271224,73.025,65.46000671386719,7.564993286132818
AAPL260515C00195000,2025-09-26 18:37:30+00:00,195.0,69.87,68.25,69.0,-0.34999847,-0.49843132,9.0,171.0,0.4172116384887695,True,REGULAR,USD,call,2026-05-15,255.4600067138672,2025-09-28,228,0.6246575342465753,0.7633288768304678,68.625,60.46000671386719,8.164993286132812
